CargaID,TipoCarga,PesoCarga,Comprimento,Largura,Altura,DataEntregaPrevista
2018,Frágil,8499.74,8.14,0.79,1.37,2022-02-13
2019,Frágil,6181.01,1.13,0.6,1.28,2022-01-20
2020,Perigoso,9085.03,13.48,1.87,3.09,2021-07-09
2021,Frágil,4149.63,6.76,1.7,2.01,2021-09-08
2022,Perecível,8684.98,11.15,1.83,0.8,2024-08-12
2023,Líquido,8600.31,13.05,1.82,3.64,2025-01-05
2024,Perecível,618.15,3.32,1.33,1.09,2023-04-15
2025,Perigoso,3733.53,8.52,1.15,2.47,2023-09-01
2026,Frágil,193.27,5.53,2.83,2.0,2023-06-03
2027,Perecível,7365.82,6.37,1.2,2.61,2020-09-20
2028,Frágil,7603.3,7.52,1.54,0.76,2021-09-23
2029,Perigoso,8473.54,9.43,2.5,2.0,2020-07-24
2030,Granel,4988.77,1.56,1.13,2.8,2021-05-29
2031,Granel,2933.39,14.32,2.59,3.19,2024-11-18
2032,Granel,2578.14,4.51,1.23,3.0,2020-12-08
2033,Líquido,4338.62,10.24,0.69,1.92,2021-03-23
2034,Líquido,4539.3,5.96,2.58,1.16,2025-05-08
2035,Perecível,4291.14,7.57,0.73,2.42,2025-05-04
2036,Perigoso,1145.3,14.28,2.91,3.78,2024-08-08
2037,Frágil,9760.7,6.84,0.54,2.45,2023-02-12
2038,Granel,131.24,2.53,2.18,3.83,2024-01-02
2039,Líquido,6012.18,11.88,0.61,3.0,2022-10-12
2040,Sólido,3706.93,14.71,1.97,3.6,2024-10-24
2041,Sólido,9370.86,10.25,1.07,0.85,2021-01-03
2042,Perecível,4419.34,8.65,2.86,0.69,2020-09-14
2043,Perecível,6450.56,8.14,1.01,2.6,2023-08-08
2044,Líquido,5670.27,14.36,1.36,1.63,2023-10-16
2045,Frágil,4524.54,12.8,0.63,3.34,2024-03-07
2046,Perecível,7288.74,11.86,0.98,2.84,2024-05-16
2047,Granel,1057.51,9.53,1.34,2.26,2025-05-12
2048,Perigoso,210.27,11.44,1.62,1.28,2023-08-13
2049,Perecível,7534.71,14.82,1.24,1.92,2024-04-07
2050,Sólido,3832.25,11.73,1.3,1.25,2022-03-22
2051,Perecível,1250.95,10.0,1.82,3.59,2023-08-12
2052,Frágil,2482.9,1.99,1.48,3.01,2020-08-18
2053,Granel,1493.76,4.38,1.91,1.15,2022-11-30
2054,Frágil,7790.69,1.7,0.79,3.62,2023-07-01
2055,Líquido,1265.52,5.23,1.76,1.97,2023-01-09
2056,Granel,869.73,12.62,2.33,1.67,2022-11-11
2057,Líquido,522.29,5.43,2.94,2.34,2022-12-04
2058,Frágil,7607.14,5.7,2.56,1.47,2022-12-21
2059,Frágil,2200.28,8.3,1.94,2.97,2021-05-25
2060,Sólido,3844.71,11.85,1.05,2.33,2021-01-23
2061,Frágil,1802.02,4.2,1.45,3.39,2024-09-14
2062,Frágil,8519.82,4.06,2.66,1.43,2020-12-12
2063,Líquido,4427.51,1.93,2.68,0.85,2023-05-08
2064,Líquido,6569.46,9.75,0.87,1.22,2021-09-09
2065,Granel,3841.56,9.01,1.76,0.67,2021-10-05
2066,Líquido,2450.2,6.14,2.03,1.17,2021-08-01
2067,Sólido,3794.86,7.73,3.0,0.71,2024-01-20
2068,Sólido,4444.75,12.57,2.55,2.25,2022-10-24
2069,Sólido,4181.0,9.69,2.37,1.83,2025-04-11
2070,Granel,6496.47,8.55,1.98,1.15,2022-12-23
2071,Perigoso,3844.58,10.3,2.82,1.04,2022-03-14
2072,Perigoso,326.0,2.09,1.73,2.46,2023-01-24
2073,Líquido,3185.97,12.92,1.06,2.74,2021-03-07
2074,Granel,5289.35,3.53,1.61,1.85,2022-07-21
2075,Perigoso,649.13,9.7,2.51,3.72,2023-05-05
2076,Frágil,8770.2,1.69,1.52,1.04,2023-01-14
2077,Líquido,1263.65,1.17,2.74,2.87,2022-08-22
2078,Perigoso,1440.53,0.94,2.01,0.92,2024-12-21
2079,Sólido,6966.65,2.32,1.76,2.53,2021-09-29
2080,Granel,2440.81,6.04,1.44,0.84,2022-02-24
2081,Líquido,3097.88,11.43,1.05,2.75,2023-01-18
2082,Granel,6633.5,6.83,0.86,2.2,2024-06-10
2083,Sólido,2676.14,5.47,1.63,1.69,2022-08-10
2084,Líquido,5593.88,4.16,1.1,0.75,2021-08-15
2085,Líquido,7233.53,2.51,2.67,2.82,2025-01-31
2086,Frágil,4090.35,12.6,0.66,3.31,2025-04-15
2087,Líquido,4886.19,10.32,1.45,2.03,2023-08-01
2088,Granel,8284.05,10.48,2.33,0.83,2022-07-30
2089,Granel,2512.75,10.71,2.66,2.54,2024-02-23
2090,Líquido,6354.31,10.12,1.54,3.93,2022-04-24
2091,Frágil,3259.02,2.91,0.73,1.14,2023-03-10
2092,Perigoso,8078.77,13.3,2.47,1.37,2023-12-07
2093,Frágil,6368.88,10.84,2.92,3.75,2024-03-06
2094,Granel,3045.94,11.03,1.24,3.79,2022-03-07
2095,Sólido,8671.14,14.11,0.71,3.28,2025-02-28
2096,Perecível,9624.87,9.79,2.69,2.67,2021-11-05
2097,Granel,4091.97,6.36,1.23,3.67,2024-04-08
2098,Sólido,7420.33,6.29,0.74,2.4,2023-02-21
2099,Sólido,4988.92,5.92,1.26,1.5,2022-03-10
2100,Sólido,7942.0,5.37,2.77,0.67,2024-01-23
2101,Sólido,5305.0,3.59,2.29,2.08,2022-05-28
2102,Granel,9742.34,9.92,2.76,2.53,2023-04-20
2103,Líquido,7053.48,6.76,2.97,3.73,2023-04-23
2104,Frágil,6694.49,9.16,2.88,0.7,2021-09-23
2105,Sólido,1556.57,6.97,1.82,0.92,2022-08-09
2106,Granel,8924.81,5.86,2.74,3.43,2022-01-08
2107,Sólido,2199.66,4.1,0.97,3.37,2021-05-27
2108,Granel,9190.98,5.54,1.88,0.96,2025-01-16
2109,Perecível,5812.82,5.26,1.88,1.75,2023-07-22
2110,Líquido,3378.09,5.1,2.87,1.72,2022-06-16
2111,Frágil,3030.33,13.0,0.92,2.73,2022-01-03
2112,Frágil,5523.32,1.08,1.8,1.92,2022-05-13
2113,Frágil,8166.48,1.99,2.45,2.06,2023-12-24
2114,Granel,8149.19,1.76,1.92,3.58,2021-03-06
2115,Frágil,3989.3,1.35,1.52,3.38,2020-08-15
2116,Líquido,5745.83,11.81,0.61,0.8,2020-12-04
2117,Líquido,2477.67,10.97,1.34,2.87,2021-04-13
2118,Sólido,8113.69,9.79,2.4,3.67,2023-09-08
2119,Perecível,2282.92,3.67,2.51,3.64,2025-05-01
2120,Frágil,4684.4,1.53,1.19,3.28,2022-10-24
2121,Frágil,2087.96,5.94,2.51,3.3,2023-10-09
2122,Frágil,1728.7,5.16,2.61,2.13,2023-03-15
2123,Líquido,3624.8,11.38,2.4,2.02,2025-03-29
2124,Granel,5495.29,12.13,0.81,1.06,2021-05-11
2125,Sólido,9463.29,4.06,1.94,2.93,2024-04-05
2126,Granel,5024.72,8.96,1.13,1.62,2024-07-10
2127,Perigoso,6885.66,6.88,1.91,2.56,2021-01-15
2128,Perecível,4464.25,8.63,0.99,1.42,2020-07-04
2129,Líquido,4922.56,11.46,0.65,0.92,2022-12-22
2130,Granel,901.41,11.48,0.54,1.52,2025-06-06
2131,Líquido,1382.42,3.44,2.68,2.7,2023-01-04
2132,Líquido,8666.53,9.93,1.56,2.89,2021-08-08
2133,Líquido,7449.03,2.19,1.96,3.47,2022-06-25
2134,Sólido,9912.83,6.82,0.54,0.9,2020-07-12
2135,Líquido,3896.85,14.77,2.22,2.97,2024-01-22
2136,Perecível,3441.62,9.71,1.84,0.59,2024-03-11
2137,Perecível,5244.6,0.97,2.89,3.96,2020-06-08
2138,Sólido,153.8,0.82,1.19,0.67,2023-11-29
2139,Frágil,2486.92,9.54,1.26,3.91,2022-01-10
2140,Perecível,8405.3,13.19,2.97,3.58,2023-06-19
2141,Sólido,7218.11,11.31,1.76,1.31,2020-09-14
2142,Granel,9154.41,8.84,2.28,1.7,2022-04-21
2143,Frágil,6307.53,5.57,2.07,2.19,2023-11-15
2144,Granel,9768.45,3.74,0.58,1.14,2021-06-07
2145,Líquido,9213.53,7.3,2.06,1.05,2022-10-09
2146,Sólido,9993.49,5.15,1.66,0.79,2021-08-12
2147,Perigoso,913.26,5.61,1.66,2.94,2024-03-09
2148,Frágil,4913.94,11.24,1.11,1.06,2023-04-24
2149,Sólido,1493.85,2.51,2.67,0.79,2022-11-02
2150,Granel,6932.84,1.04,2.64,2.07,2022-11-10
2151,Líquido,6542.02,10.98,2.38,2.68,2021-07-04
2152,Perigoso,3847.02,14.81,1.28,1.83,2022-08-21
2153,Frágil,6976.47,13.14,1.0,1.12,2022-10-05
2154,Perigoso,3976.27,1.6,1.36,1.61,2021-11-10
2155,Sólido,3007.99,13.3,0.77,0.6,2023-08-01
2156,Perigoso,805.29,11.37,0.64,1.25,2020-07-28
2157,Líquido,4901.24,2.21,1.64,1.34,2020-09-15
2158,Perecível,4798.2,3.32,2.53,1.43,2024-09-17
2159,Líquido,1702.6,7.95,0.5,3.6,2023-12-23
2160,Perecível,4030.92,9.68,2.51,3.53,2021-02-27
2161,Sólido,3784.56,10.42,1.23,1.02,2022-06-08
2162,Líquido,6078.66,12.65,0.53,1.77,2021-03-28
2163,Perecível,7356.75,7.41,1.57,3.09,2022-11-15
2164,Líquido,352.95,12.94,1.08,2.61,2024-04-12
2165,Perecível,5579.96,2.8,1.69,0.73,2021-03-08
2166,Granel,5384.77,11.78,0.95,3.66,2023-11-29
2167,Granel,4398.82,4.13,0.87,1.83,2023-01-06
2168,Perecível,3726.3,12.46,1.75,1.6,2020-10-01
2169,Perigoso,5184.52,8.18,0.77,0.57,2022-11-15
2170,Perecível,8045.73,10.17,2.71,1.89,2021-07-15
2171,Sólido,5256.31,12.62,1.67,1.61,2022-11-30
2172,Sólido,4421.52,5.72,0.68,1.63,2025-03-03
2173,Frágil,2754.58,9.52,2.01,3.44,2022-07-12
2174,Perigoso,2059.29,14.72,1.7,3.98,2022-04-08
2175,Granel,224.38,3.71,2.15,2.19,2020-09-21
2176,Sólido,8853.61,11.29,2.96,2.24,2023-05-28
2177,Perecível,7731.66,8.33,0.94,3.07,2021-05-19
2178,Líquido,5936.54,6.41,2.71,1.53,2020-09-29
2179,Frágil,6266.82,9.1,2.24,3.45,2022-09-13
2180,Granel,6293.11,6.9,2.87,3.65,2021-06-26
2181,Granel,117.02,4.64,1.27,1.45,2024-01-18
2182,Sólido,9213.83,3.63,1.16,0.56,2024-08-27
2183,Granel,2866.87,14.35,1.43,0.98,2022-11-16
2184,Líquido,6235.14,13.94,2.03,1.26,2024-03-18
2185,Sólido,1578.33,5.85,1.95,3.69,2022-05-24
2186,Perecível,5662.94,8.93,2.64,0.57,2020-07-05
2187,Granel,1526.23,2.38,2.3,1.52,2021-08-23
2188,Líquido,9660.34,9.61,0.78,1.33,2020-10-25
2189,Frágil,1753.59,6.01,1.12,3.9,2022-08-01
2190,Granel,6716.13,14.37,1.89,2.83,2024-07-15
2191,Granel,6331.31,11.73,1.52,2.49,2025-06-03
2192,Sólido,4921.92,9.94,0.91,0.98,2022-10-29
2193,Frágil,699.36,3.51,2.38,3.48,2021-06-25
2194,Perecível,2089.68,10.86,1.15,3.0,2024-05-23
2195,Sólido,9256.32,1.08,2.27,2.86,2022-12-12
2196,Líquido,410.11,4.81,1.38,0.59,2021-05-04
2197,Líquido,4512.96,7.29,2.58,3.69,2021-08-07
2198,Sólido,6197.07,9.68,2.69,2.6,2021-08-15
2199,Perecível,3108.04,2.42,1.01,3.81,2022-12-11
2200,Líquido,624.18,1.61,0.6,2.8,2025-04-02
2201,Líquido,585.59,8.72,1.4,0.52,2020-06-27
2202,Líquido,5941.39,13.93,2.97,1.68,2020-07-13
2203,Frágil,5555.87,3.82,2.67,2.64,2024-06-28
2204,Frágil,3686.57,1.18,2.86,3.19,2021-02-01
2205,Sólido,8556.53,8.66,2.5,1.98,2024-03-15
2206,Líquido,342.87,14.14,2.86,0.53,2021-08-20
2207,Líquido,6131.98,4.45,2.98,0.85,2023-06-10
2208,Granel,3741.39,8.46,2.24,3.36,2024-06-27
2209,Perigoso,3390.22,1.59,2.88,3.14,2024-09-24
2210,Frágil,439.64,10.19,1.03,3.98,2024-11-24
2211,Perecível,4597.37,1.54,2.29,1.85,2022-05-29
2212,Granel,5604.36,13.17,1.07,3.18,2021-12-07
2213,Perecível,4781.64,0.58,1.86,0.6,2022-04-25
2214,Líquido,4492.39,14.21,1.44,0.7,2023-05-25
2215,Frágil,1226.19,12.77,1.45,0.96,2021-08-10
2216,Perigoso,2804.66,14.76,2.35,3.1,2023-08-06
2217,Perigoso,738.91,3.93,2.28,0.99,2023-02-06
2218,Perigoso,8666.94,11.03,0.88,3.92,2024-12-31
2219,Sólido,720.0,11.97,1.4,0.52,2021-11-12
2220,Frágil,3183.13,7.34,2.59,0.77,2021-09-26
2221,Líquido,4239.55,0.68,2.56,2.77,2025-03-19
2222,Frágil,2873.53,12.55,2.38,3.78,2023-09-21
2223,Perigoso,8815.03,2.14,2.7,1.23,2021-11-10
2224,Líquido,3572.26,6.16,2.43,1.51,2021-08-11
2225,Granel,4121.82,8.1,1.49,1.02,2021-08-08
2226,Sólido,2253.73,14.08,2.14,1.76,2024-05-20
2227,Sólido,3915.28,1.78,2.85,3.58,2021-03-23
2228,Líquido,4609.11,9.28,2.09,1.86,2025-05-22
2229,Perigoso,6912.89,9.99,2.72,3.59,2024-11-26
2230,Perigoso,5923.79,4.77,2.75,0.7,2021-07-09
2231,Frágil,8083.74,7.75,2.23,3.36,2023-08-21
2232,Frágil,5150.48,7.65,2.99,0.58,2022-10-06
2233,Perigoso,7992.97,10.16,0.56,1.63,2020-08-10
2234,Sólido,783.8,14.05,2.81,1.32,2024-10-28
2235,Granel,2730.93,1.45,2.29,2.84,2024-09-03
2236,Perecível,8674.57,9.52,2.99,0.7,2023-10-06
2237,Perigoso,4816.16,10.19,0.51,3.18,2022-06-04
2238,Perigoso,5062.86,7.42,1.57,1.52,2022-01-26
2239,Líquido,2971.76,5.82,0.98,2.82,2021-07-10
2240,Frágil,5283.76,3.47,1.99,0.88,2020-09-25
2241,Granel,3075.04,5.54,0.89,3.43,2024-02-18
2242,Sólido,9036.06,14.22,1.51,1.14,2023-05-19
2243,Perigoso,7832.54,4.12,2.55,1.76,2023-10-26
2244,Líquido,6812.59,5.07,2.52,1.9,2022-08-01
2245,Líquido,2639.97,9.88,1.45,1.81,2023-07-16
2246,Perecível,1387.93,8.05,0.81,0.67,2021-01-10
2247,Granel,9045.15,8.09,2.75,1.7,2021-12-16
2248,Sólido,7116.09,2.45,2.22,1.15,2025-05-09
2249,Líquido,9036.76,1.49,1.44,0.78,2023-08-24
2250,Perigoso,9832.14,1.95,1.69,0.54,2023-02-08
2251,Sólido,5101.06,14.4,0.58,2.7,2023-01-01
2252,Sólido,6061.58,9.68,2.83,3.09,2022-03-10
2253,Perecível,1472.67,2.63,0.93,1.11,2025-02-19
2254,Líquido,4564.21,3.4,0.65,3.5,2024-11-12
2255,Perecível,1129.23,1.92,2.09,0.51,2024-01-19
2256,Líquido,9515.46,13.29,0.79,3.12,2024-10-20
2257,Granel,649.64,5.24,2.61,0.7,2022-08-03
2258,Frágil,4867.22,6.85,1.88,0.99,2020-10-18
2259,Perigoso,3545.7,3.82,2.21,2.45,2024-10-16
2260,Sólido,8625.15,6.68,2.34,2.6,2024-07-07
2261,Sólido,4383.39,6.72,1.65,1.93,2024-05-09
2262,Perigoso,2774.56,6.54,2.9,2.57,2021-12-18
2263,Sólido,4252.89,6.27,2.75,1.0,2023-09-21
2264,Frágil,353.57,13.03,0.61,3.76,2021-09-22
2265,Perecível,1309.48,9.12,2.78,0.64,2024-10-14
2266,Líquido,880.9,11.44,0.8,1.52,2022-02-05
2267,Perigoso,6335.86,4.17,1.89,1.15,2022-07-21
2268,Sólido,4632.27,5.62,1.27,1.0,2021-01-30
2269,Líquido,3825.15,2.95,2.86,3.75,2024-09-27
2270,Sólido,8408.69,9.69,1.31,3.17,2024-05-23
2271,Frágil,2466.36,3.06,1.64,3.08,2021-11-28
2272,Frágil,2346.52,8.98,2.5,0.54,2022-08-23
2273,Sólido,8142.26,13.71,2.14,1.28,2025-06-04
2274,Frágil,6099.98,13.56,1.33,0.61,2021-05-24
2275,Perigoso,3624.11,6.9,2.34,2.12,2020-09-04
2276,Sólido,9536.59,7.75,2.24,1.48,2024-03-17
2277,Perigoso,6296.27,11.68,2.85,3.46,2024-11-24
2278,Sólido,140.68,0.7,0.58,3.86,2024-12-19
2279,Líquido,5439.32,10.98,0.57,2.57,2020-09-05
2280,Líquido,2150.02,14.16,0.85,1.0,2021-11-16
2281,Granel,1480.13,9.67,1.3,1.84,2021-09-06
2282,Perecível,704.48,9.01,1.54,0.58,2024-03-29
2283,Perecível,190.12,5.59,2.67,0.55,2023-03-20
2284,Sólido,8205.49,9.75,2.49,2.76,2021-01-17
2285,Sólido,6525.18,11.01,2.5,0.51,2023-02-25
2286,Perigoso,4439.7,6.49,0.58,2.72,2023-01-09
2287,Líquido,4293.33,1.59,2.25,2.29,2020-11-08
2288,Granel,8685.72,7.4,0.9,2.72,2023-08-24
2289,Líquido,1193.39,3.87,2.09,3.45,2020-06-19
2290,Perecível,5800.48,14.88,2.7,1.47,2025-02-23
2291,Líquido,1731.56,12.74,2.08,0.99,2023-07-20
2292,Perecível,8926.52,9.78,2.57,3.31,2023-03-14
2293,Sólido,1274.4,2.66,1.95,2.04,2021-12-25
2294,Granel,5797.67,6.71,1.06,2.36,2023-09-29
2295,Perecível,5914.67,11.61,0.88,1.58,2023-11-01
2296,Sólido,9801.63,11.1,1.68,2.53,2021-02-09
2297,Frágil,4415.24,12.16,1.02,2.4,2024-07-17
2298,Perigoso,2786.05,1.57,2.66,2.83,2023-07-24
2299,Sólido,9118.29,5.75,1.18,1.93,2021-07-10
2300,Perecível,4870.27,12.42,2.21,3.37,2023-12-15
2301,Granel,4576.07,9.77,2.14,1.49,2023-01-31
2302,Perecível,7625.79,3.67,2.49,1.45,2021-11-17
2303,Granel,3475.22,4.85,1.04,0.84,2020-08-07
2304,Granel,7066.47,1.93,2.62,3.74,2023-09-08
2305,Frágil,7996.48,7.14,1.08,2.71,2020-09-02
2306,Perecível,9133.52,13.81,2.39,1.04,2023-05-19
2307,Líquido,3628.57,14.17,1.07,2.56,2025-03-15
2308,Perigoso,3328.05,3.93,2.35,0.77,2023-06-10
2309,Líquido,1179.42,2.12,2.01,2.51,2024-07-08
2310,Líquido,6858.38,9.73,0.84,0.53,2020-08-18
2311,Líquido,8068.91,8.54,1.37,1.37,2023-11-15
2312,Perigoso,1737.44,1.42,1.31,3.54,2024-09-18
2313,Perecível,737.59,8.97,0.59,2.49,2020-10-19
2314,Perigoso,8887.12,9.81,2.51,3.18,2025-03-21
2315,Perecível,841.21,7.66,1.98,0.75,2024-12-03
2316,Perecível,2575.28,13.75,2.01,2.87,2024-06-02
2317,Líquido,282.68,10.19,1.29,3.02,2025-06-06
2318,Perigoso,396.83,13.38,1.15,1.69,2022-04-14
2319,Líquido,5847.91,9.26,1.36,1.31,2023-09-21
2320,Frágil,2467.7,12.72,0.76,0.66,2024-07-02
2321,Granel,8812.26,13.34,1.2,3.46,2023-09-03
2322,Granel,6133.41,11.76,1.21,0.56,2023-10-09
2323,Perigoso,213.15,11.91,1.0,2.77,2024-11-03
2324,Perecível,9399.78,7.16,0.78,3.53,2025-02-21
2325,Perigoso,3944.24,2.73,2.95,1.71,2022-05-04
2326,Perigoso,881.48,6.72,2.29,3.01,2023-04-09
2327,Perigoso,5250.25,14.94,2.94,2.83,2021-12-05
2328,Sólido,9605.56,1.35,2.69,1.36,2022-04-11
2329,Granel,8586.13,0.65,2.78,3.7,2025-02-18
2330,Sólido,9857.65,4.4,2.94,3.63,2022-01-28
2331,Granel,8556.16,13.28,1.93,1.15,2021-09-08
2332,Sólido,3484.56,8.26,2.56,1.33,2023-02-02
2333,Perecível,898.84,10.85,1.0,3.07,2021-06-04
2334,Frágil,2899.81,4.89,1.71,0.66,2025-05-10
2335,Perecível,9755.13,6.3,1.05,1.47,2021-01-04
2336,Granel,5966.61,0.64,1.05,3.7,2022-12-26
2337,Líquido,748.01,13.5,1.71,1.0,2021-12-29
2338,Líquido,6086.47,9.21,2.13,2.17,2022-11-17
2339,Frágil,217.9,13.39,1.58,1.75,2020-10-14
2340,Líquido,9322.83,9.33,1.6,2.14,2020-06-26
2341,Perecível,1526.38,12.36,2.34,3.73,2021-07-08
2342,Granel,8413.43,1.91,2.37,1.1,2023-11-29
2343,Sólido,8166.37,4.26,1.88,2.49,2024-09-29
2344,Perecível,8254.47,14.63,2.04,2.06,2022-03-05
2345,Líquido,6362.87,1.15,1.98,2.19,2021-01-18
2346,Sólido,7190.1,8.73,1.5,3.5,2023-10-30
2347,Granel,9292.23,3.41,2.65,2.47,2024-06-30
2348,Líquido,1331.8,3.31,2.66,2.58,2024-02-15
2349,Frágil,4805.82,13.51,1.86,0.56,2022-04-24
2350,Perecível,3545.69,3.2,1.74,1.13,2021-09-29
2351,Sólido,8623.8,1.0,2.33,3.21,2024-11-10
2352,Líquido,5481.98,7.14,0.52,3.16,2020-09-20
2353,Granel,6627.95,7.71,0.86,2.63,2020-12-21
2354,Perecível,9045.94,4.57,2.85,2.85,2022-05-30
2355,Perecível,9231.54,0.63,2.46,1.55,2020-12-22
2356,Líquido,7411.57,3.82,2.35,3.94,2021-02-26
2357,Perigoso,5270.35,6.07,2.75,2.62,2022-03-10
2358,Sólido,2024.02,11.34,1.37,0.9,2020-11-13
2359,Perecível,887.42,7.24,1.37,3.92,2021-08-07
2360,Frágil,1445.54,6.16,0.56,1.54,2022-08-02
2361,Perecível,3709.67,10.45,1.25,1.47,2023-04-24
2362,Líquido,2862.33,5.43,2.56,3.65,2022-01-26
2363,Frágil,7321.28,11.59,0.71,2.0,2023-09-02
2364,Granel,7000.83,1.15,2.36,1.12,2020-08-21
2365,Granel,6804.84,11.74,0.59,0.85,2022-05-18
2366,Frágil,1019.04,3.6,2.22,2.83,2023-04-11
2367,Sólido,8089.14,10.98,2.36,1.89,2025-03-15
2368,Perecível,974.88,12.75,2.27,2.9,2024-07-06
2369,Líquido,1205.39,13.95,2.68,0.92,2024-03-04
2370,Perecível,6397.54,3.3,2.15,1.02,2022-05-17
2371,Granel,6638.83,4.44,1.39,3.41,2020-09-07
2372,Perigoso,5264.26,13.14,2.45,3.03,2025-04-02
2373,Sólido,7125.64,1.12,2.98,2.64,2021-04-09
2374,Perigoso,1153.68,4.73,2.36,3.29,2024-12-11
2375,Perigoso,9978.53,6.26,2.71,2.76,2022-10-04
2376,Perecível,5294.07,6.44,1.68,3.3,2023-12-27
2377,Sólido,3933.24,0.55,1.02,2.05,2025-01-27
2378,Perecível,9892.45,12.76,1.15,1.27,2021-04-21
2379,Granel,5894.09,7.13,1.98,1.95,2023-02-24
2380,Líquido,4221.14,9.41,1.59,2.55,2022-08-21
2381,Frágil,8008.14,12.49,2.78,3.39,2022-12-13
2382,Sólido,2000.67,2.85,1.02,0.97,2021-01-15
2383,Perigoso,9196.4,12.08,0.55,1.72,2022-02-11
2384,Líquido,3631.38,10.92,1.25,2.64,2023-06-10
2385,Perigoso,952.48,2.51,2.98,0.51,2023-11-08
2386,Sólido,8302.86,7.22,2.93,3.52,2023-04-26
2387,Líquido,2900.2,8.66,2.89,1.19,2021-09-13
2388,Perigoso,9987.01,7.26,1.78,1.61,2021-11-19
2389,Perigoso,9199.28,5.4,2.12,3.38,2021-05-31
2390,Frágil,8626.41,2.28,2.72,2.92,2021-09-10
2391,Granel,5239.75,1.5,2.49,2.08,2024-12-01
2392,Perecível,535.23,1.37,1.83,3.95,2023-06-14
2393,Líquido,8450.7,4.15,2.46,3.66,2022-02-23
2394,Perigoso,4891.2,7.16,0.95,2.16,2021-05-13
2395,Perecível,6957.43,9.72,1.82,3.57,2021-02-25
2396,Frágil,9042.08,2.88,2.41,1.36,2021-05-01
2397,Perecível,1646.49,6.55,2.83,0.64,2021-07-28
2398,Perecível,2713.47,12.28,1.36,1.72,2020-09-06
2399,Perecível,1193.09,13.0,1.25,2.82,2025-03-24
2400,Frágil,5865.1,4.79,0.77,1.58,2022-04-18
2401,Perigoso,3106.27,2.63,1.02,1.02,2021-05-01
2402,Sólido,8397.9,7.8,2.68,2.58,2025-03-01
2403,Sólido,49.33,4.0,2.99,0.7,2021-07-15
2404,Líquido,2487.24,12.55,2.42,2.1,2020-10-18
2405,Perecível,1563.56,7.86,0.58,0.63,2021-10-28
2406,Líquido,4094.59,2.68,1.5,1.14,2022-09-12
2407,Perecível,3556.62,14.67,2.17,2.06,2021-08-10
2408,Granel,1010.63,9.36,2.85,2.78,2025-04-17
2409,Granel,8119.11,7.05,1.3,1.16,2020-11-19
2410,Sólido,8004.15,13.51,1.6,0.65,2024-11-16
2411,Líquido,732.34,5.62,2.0,3.55,2025-05-26
2412,Perigoso,6332.86,5.62,1.04,0.67,2023-03-31
2413,Frágil,1816.22,14.51,0.86,1.24,2020-12-09
2414,Perigoso,1610.22,5.0,1.49,1.73,2025-01-26
2415,Granel,1199.27,10.18,1.35,3.0,2022-09-23
2416,Perecível,9469.83,12.78,1.9,1.67,2021-10-29
2417,Sólido,5734.89,6.57,2.5,3.26,2022-05-18
2418,Sólido,9875.96,5.94,1.15,1.74,2023-02-24
2419,Granel,1651.89,9.26,0.54,1.54,2023-05-23
2420,Frágil,7932.23,4.98,0.83,1.89,2022-04-07
2421,Sólido,5515.92,14.41,2.8,3.5,2023-12-07
2422,Perigoso,6054.87,7.73,1.03,2.38,2021-05-02
2423,Frágil,5209.99,14.22,0.87,1.01,2023-07-11
2424,Granel,5740.19,12.77,2.96,3.86,2020-11-29
2425,Perecível,9567.34,3.96,0.6,2.27,2023-11-22
2426,Frágil,8018.79,11.97,1.71,2.02,2022-02-19
2427,Sólido,9080.77,10.44,2.84,3.74,2022-10-14
2428,Perigoso,1880.5,13.81,2.22,2.8,2021-02-27
2429,Granel,5838.14,1.65,2.49,1.54,2023-01-31
2430,Granel,2048.11,14.53,1.8,2.42,2021-04-26
2431,Sólido,2781.52,9.3,1.19,1.64,2020-10-22
2432,Sólido,8914.63,10.08,0.67,2.69,2021-04-07
2433,Líquido,5786.88,9.83,1.09,2.15,2022-01-31
2434,Perecível,1235.58,1.34,2.41,0.86,2020-10-28
2435,Perecível,3677.56,5.16,0.9,3.23,2023-08-18
2436,Líquido,6757.29,3.71,1.19,1.58,2024-09-14
2437,Granel,2869.73,12.36,0.76,3.45,2022-01-04
2438,Frágil,6.85,9.44,2.63,3.98,2025-05-04
2439,Perecível,6567.87,3.69,2.87,2.2,2025-03-22
2440,Granel,9578.8,11.67,2.75,2.22,2021-07-03
2441,Perecível,9485.23,9.14,1.22,1.84,2023-05-01
2442,Frágil,9347.74,10.51,1.31,2.14,2023-01-26
2443,Líquido,6321.94,7.15,2.09,1.38,2022-03-07
2444,Frágil,7917.58,8.97,1.33,3.18,2021-02-09
2445,Sólido,983.72,7.16,1.07,2.1,2022-10-11
2446,Frágil,1850.93,13.4,0.82,3.42,2023-12-10
2447,Perigoso,1444.62,11.16,0.92,2.54,2021-04-05
2448,Líquido,432.03,10.51,0.81,1.13,2021-05-01
2449,Líquido,7041.4,6.32,1.73,3.95,2022-08-24
2450,Líquido,7563.02,3.88,2.52,1.9,2023-06-29
2451,Líquido,5466.76,3.25,2.02,3.69,2020-07-08
2452,Frágil,9121.3,11.91,2.58,2.29,2023-02-13
2453,Líquido,3870.95,12.56,2.78,3.96,2022-02-24
2454,Granel,1627.83,11.57,2.36,3.3,2023-04-05
2455,Granel,1477.74,5.42,0.61,3.14,2024-09-15
