VeiculoID,TipoVeiculo,CapacidadeCarga,DataAquisicao,EstadoVeiculo,PlacaVeiculo
2728,Caminhão,23.06,2021-03-02,Novo,TPX-2M87
2729,Carro,18.77,2020-01-06,Novo,XPF-9P51
2730,Carro,5.08,2020-10-01,Usado,WYI-0P60
2731,Carreta,6.34,2021-04-04,Usado,BCO-2G54
2732,Caminhonete,27.45,2019-06-04,Novo,IVY-3D21
2733,Carreta,2.08,2022-10-02,Novo,TLE-1W42
2734,Caminhonete,26.93,2016-08-14,Novo,NPP-4Z33
2735,Caminhão,7.03,2019-04-06,Manutenção,YOH-2Y71
2736,Carreta,6.54,2020-03-15,Usado,OOJ-1B51
2737,Carro,24.89,2020-09-08,Usado,WQP-1K90
2738,Carreta,8.07,2018-01-31,Manutenção,BIT-3N30
2739,Carro,19.43,2016-10-24,Usado,ZYT-1C58
2740,Carro,13.8,2019-07-01,Usado,RIT-0I93
2741,Carreta,27.39,2018-10-17,Novo,INB-5R14
2742,Carro,26.16,2020-11-27,Manutenção,BRX-2P13
2743,Carreta,22.08,2020-03-16,Novo,VDW-0J16
2744,Carro,10.56,2021-09-19,Manutenção,VLO-9Q99
2745,Carro,8.54,2021-01-04,Usado,ODL-6A97
2746,Carreta,29.0,2016-03-15,Manutenção,DKM-4W17
2747,Caminhão,29.83,2020-03-04,Manutenção,YQE-0T11
2748,Carro,6.92,2016-09-25,Usado,JVV-8H66
2749,Carreta,8.19,2015-01-12,Usado,NXQ-5J35
2750,Carreta,2.1,2015-09-12,Manutenção,GSV-3Q85
2751,Van,15.78,2020-01-22,Novo,KYK-2F03
2752,Carreta,26.94,2014-07-03,Novo,JZY-4W97
2753,Caminhão,4.52,2018-02-28,Manutenção,JRA-3B07
2754,Carro,23.49,2019-10-24,Manutenção,JNF-9P01
2755,Caminhonete,15.95,2019-03-21,Usado,SBP-9N76
2756,Caminhonete,25.84,2018-05-20,Usado,OAX-0B65
2757,Carro,12.67,2018-06-06,Manutenção,YNE-1B80
2758,Van,10.08,2021-12-13,Novo,KNR-7F31
2759,Carro,18.81,2020-05-24,Manutenção,CVR-2D43
2760,Caminhão,15.35,2021-02-12,Usado,XPV-4Y10
2761,Carreta,13.97,2023-12-19,Manutenção,KDY-1N25
2762,Caminhão,11.14,2019-09-19,Manutenção,TUW-7J10
2763,Carreta,18.2,2023-12-26,Manutenção,ONI-3F81
2764,Caminhonete,4.92,2017-02-17,Novo,SII-1V78
2765,Van,27.8,2014-07-22,Manutenção,GLU-9J51
2766,Caminhonete,25.83,2017-08-06,Novo,ZFS-3F94
2767,Caminhão,9.56,2021-03-21,Usado,LSR-9X30
2768,Caminhonete,27.83,2022-02-08,Manutenção,IXF-7K98
2769,Van,25.96,2023-04-09,Novo,QYP-4U31
2770,Carreta,21.26,2018-09-08,Usado,SJX-5H42
2771,Caminhonete,22.85,2024-01-23,Novo,MTZ-2E29
2772,Caminhonete,29.32,2021-09-09,Usado,WOZ-5K29
2773,Carro,13.08,2015-05-06,Novo,ZZG-5Y50
2774,Van,6.55,2021-08-17,Usado,BKG-7Y65
2775,Carro,28.02,2018-09-24,Usado,KUN-4E84
2776,Van,29.41,2019-07-23,Manutenção,WXU-1W99
2777,Carro,11.47,2014-08-10,Manutenção,HUM-8K91
2778,Caminhonete,19.5,2022-07-26,Manutenção,OXX-8H83
2779,Caminhão,6.97,2016-04-25,Usado,GRZ-4L20
2780,Van,17.96,2018-08-31,Manutenção,HFJ-9G22
2781,Van,10.5,2014-12-18,Manutenção,KMO-9E10
2782,Van,16.77,2019-03-26,Usado,XCA-1K53
2783,Carro,20.86,2015-11-09,Manutenção,VVD-6P96
2784,Caminhão,10.14,2020-05-02,Manutenção,CKS-4H66
2785,Caminhão,3.6,2014-11-03,Manutenção,BDS-1P44
2786,Van,1.77,2017-12-01,Usado,HJG-9W72
2787,Caminhão,4.33,2024-01-13,Manutenção,SWV-9X00
2788,Carreta,22.92,2019-04-01,Usado,JVO-5C17
2789,Carreta,27.13,2021-03-01,Usado,XUQ-7Y02
2790,Van,25.38,2018-01-09,Novo,GTZ-2F91
2791,Van,1.24,2016-11-19,Manutenção,YVJ-5Z17
2792,Caminhão,19.19,2022-02-25,Manutenção,GSC-6M09
2793,Carreta,9.33,2023-10-19,Usado,DWK-5F57
2794,Caminhão,9.66,2015-08-08,Novo,QBR-4D51
2795,Carreta,25.62,2017-05-14,Novo,WZX-3W43
2796,Van,2.72,2018-05-20,Usado,OHM-5J55
2797,Van,23.19,2017-11-02,Novo,JJQ-8O84
2798,Caminhão,29.8,2020-01-12,Novo,SWJ-3B48
2799,Van,18.46,2023-06-04,Manutenção,GYQ-7P65
2800,Van,1.76,2017-09-25,Usado,OGK-7K78
2801,Carreta,6.55,2018-05-24,Novo,SMI-2T82
2802,Carro,22.1,2018-11-17,Manutenção,JWF-7G10
2803,Caminhão,10.41,2018-03-28,Usado,BHS-1H52
2804,Carreta,20.73,2018-02-15,Usado,OFG-6D32
2805,Caminhão,24.79,2019-07-01,Novo,GEZ-8S51
2806,Carro,7.28,2021-10-02,Manutenção,TRB-1Q31
2807,Carreta,7.31,2023-12-06,Usado,OIM-1L54
2808,Van,20.41,2019-06-04,Usado,IGU-5U85
2809,Carro,10.45,2023-06-13,Novo,RWS-6D36
2810,Carro,2.73,2016-10-10,Usado,TOP-1I02
2811,Carreta,5.8,2016-02-01,Usado,DCM-6G55
2812,Van,15.52,2014-06-25,Manutenção,SST-5P74
2813,Caminhão,3.17,2018-11-22,Manutenção,YIP-6F26
2814,Van,4.67,2021-08-27,Usado,NEG-6K37
2815,Carro,15.02,2020-05-30,Usado,DLK-9F43
2816,Carreta,26.54,2015-08-20,Manutenção,PYX-5M33
2817,Van,6.35,2021-09-15,Usado,KLT-4M85
2818,Carreta,17.67,2022-09-08,Novo,EJX-6M14
2819,Caminhão,10.08,2020-02-21,Novo,ILD-2F81
2820,Caminhão,9.15,2022-11-16,Usado,YSO-5Q50
2821,Caminhão,16.87,2022-10-17,Manutenção,TNW-1R45
2822,Carro,27.56,2020-01-20,Novo,ZEY-3U10
2823,Van,21.55,2014-07-23,Manutenção,KFT-9T17
2824,Caminhão,8.82,2020-03-11,Manutenção,WAA-8Q63
2825,Carro,19.41,2023-03-14,Usado,RAV-0Y21
2826,Van,9.66,2016-05-26,Manutenção,BLE-5G65
2827,Carreta,1.47,2021-05-07,Novo,CER-3C45
2828,Caminhonete,28.13,2017-12-05,Manutenção,GIF-8D46
2829,Carreta,12.11,2014-07-07,Novo,GGY-3I91
2830,Carro,3.03,2021-06-01,Novo,OQQ-8N86
2831,Van,12.39,2021-10-05,Novo,JBK-3W74
2832,Caminhonete,13.71,2021-01-26,Manutenção,TQC-1Z22
2833,Caminhão,25.92,2019-08-10,Novo,WVM-8Q40
2834,Caminhão,14.06,2024-01-24,Usado,CGY-7K61
2835,Carreta,15.41,2021-06-16,Manutenção,ZCW-3C11
2836,Caminhonete,23.23,2017-10-15,Usado,AOA-4E23
2837,Caminhão,27.76,2015-08-23,Novo,YDC-2L21
2838,Caminhão,4.96,2019-04-28,Usado,OQV-6A48
2839,Carreta,2.71,2018-10-01,Usado,ADL-9N40
2840,Caminhonete,3.02,2018-09-18,Novo,IAJ-0V38
2841,Caminhonete,8.84,2022-07-02,Manutenção,YYB-8U46
2842,Van,12.54,2024-02-08,Novo,SGT-8Q90
2843,Carro,12.65,2018-07-25,Manutenção,CAE-6J39
2844,Carreta,6.44,2015-08-02,Manutenção,KEU-3N19
2845,Carreta,17.03,2023-07-05,Manutenção,UFU-0L44
2846,Carro,15.97,2017-04-17,Manutenção,RHI-3F12
2847,Caminhonete,8.69,2022-03-01,Usado,FQN-1L28
2848,Van,6.06,2024-03-18,Manutenção,ORN-0S11
2849,Caminhonete,17.16,2021-02-01,Novo,QKD-3Q50
2850,Carro,13.62,2023-08-20,Novo,XJW-9I91
2851,Carro,25.09,2019-08-25,Novo,FII-7F60
2852,Carro,11.12,2023-10-27,Novo,BPQ-5J84
2853,Carreta,15.89,2019-01-13,Manutenção,HBH-7X59
2854,Caminhão,15.94,2018-10-15,Manutenção,FQL-9Q49
2855,Caminhão,7.57,2014-07-17,Usado,QJR-2M70
2856,Caminhão,17.09,2018-10-05,Manutenção,IUE-8L24
2857,Carreta,2.82,2021-04-19,Novo,MWD-2N61
2858,Caminhão,1.36,2017-07-04,Novo,XXO-3K57
2859,Carro,27.84,2022-09-12,Manutenção,QJL-8I80
2860,Caminhão,16.52,2019-11-15,Novo,VQX-0B82
2861,Carreta,22.98,2019-01-16,Usado,LAY-3K87
2862,Van,19.8,2022-02-12,Manutenção,HWA-1Y35
2863,Caminhão,6.89,2021-12-06,Novo,LDM-7I69
2864,Caminhonete,1.21,2020-02-24,Usado,IXN-6C57
2865,Carro,26.82,2023-10-26,Manutenção,REC-6L96
2866,Van,26.96,2022-08-28,Usado,BYZ-0A91
2867,Van,15.17,2023-05-28,Manutenção,HZY-6R06
2868,Van,17.31,2019-09-28,Manutenção,IRK-8X01
2869,Caminhão,15.45,2018-06-12,Usado,GEA-1I16
2870,Carreta,5.55,2020-01-20,Usado,MUR-8T72
2871,Carreta,18.66,2022-05-01,Usado,ZLY-5Z55
2872,Van,4.74,2016-05-08,Manutenção,GOR-2Q77
2873,Van,12.97,2017-06-20,Manutenção,AKF-4S81
2874,Caminhão,12.67,2019-03-01,Usado,JFP-8E40
2875,Van,9.14,2022-06-22,Manutenção,YXC-9L66
2876,Carro,14.32,2015-11-21,Manutenção,DBR-0V41
2877,Carro,2.61,2022-11-15,Usado,XWU-3E39
2878,Carreta,11.05,2020-07-17,Manutenção,JDJ-1F27
2879,Carro,17.47,2016-12-15,Novo,MAP-5Z57
2880,Caminhão,15.38,2022-04-19,Usado,VNW-8Y77
2881,Caminhonete,18.73,2016-12-18,Usado,TVM-1L06
2882,Van,9.73,2016-09-02,Manutenção,WOY-1K27
2883,Caminhonete,26.49,2018-07-30,Novo,HRD-5D77
2884,Carreta,13.32,2023-03-29,Usado,CNR-7Z28
2885,Caminhonete,11.69,2022-08-27,Manutenção,IAO-3K94
2886,Caminhão,28.32,2015-03-11,Usado,YIZ-7P46
2887,Carro,10.3,2014-06-16,Novo,QSB-7G36
2888,Carro,8.58,2020-09-24,Usado,DZG-5B54
2889,Carreta,3.94,2017-12-03,Novo,KUQ-1X33
2890,Van,6.42,2021-07-01,Novo,SUC-8D81
2891,Van,17.06,2021-06-26,Manutenção,YMR-7M31
2892,Caminhão,21.04,2020-02-10,Usado,MUN-4C88
2893,Carro,29.88,2014-10-03,Novo,TXS-6N58
2894,Carreta,15.7,2023-01-24,Novo,OJY-9G97
2895,Caminhonete,22.69,2022-09-16,Manutenção,AAU-7M52
2896,Caminhonete,18.47,2021-12-23,Manutenção,JPR-5J16
2897,Caminhonete,26.01,2015-01-10,Manutenção,GVY-8K25
2898,Carreta,13.22,2022-04-20,Novo,OGG-5B96
2899,Carreta,5.51,2023-01-19,Novo,GLU-1Q37
2900,Van,4.7,2019-12-25,Usado,MXW-1E37
2901,Van,3.66,2017-03-10,Usado,TYQ-8N51
2902,Carreta,25.04,2023-08-31,Novo,AIC-4P14
2903,Carreta,9.07,2017-03-17,Manutenção,IZZ-4E19
2904,Van,7.11,2020-07-31,Usado,XSU-3I27
2905,Carreta,6.61,2020-10-02,Usado,FEX-3F02
2906,Caminhão,18.73,2016-02-01,Manutenção,DXC-5W16
2907,Caminhonete,16.41,2017-07-04,Novo,ZIH-3D22
2908,Carro,11.02,2021-04-07,Novo,AUI-4N34
2909,Van,27.86,2019-04-16,Manutenção,VOI-4Q48
2910,Caminhonete,12.33,2017-10-04,Novo,JHW-1S67
2911,Carreta,8.82,2023-11-09,Manutenção,VNT-1G61
2912,Van,28.44,2016-03-19,Manutenção,MRL-3Y16
2913,Carro,3.21,2018-05-13,Usado,HBJ-3Q05
2914,Van,21.94,2017-04-17,Usado,ARR-5A27
2915,Carro,23.35,2022-03-12,Usado,OXS-5O00
2916,Caminhão,26.18,2014-09-26,Usado,ZGS-3L62
2917,Van,3.82,2017-06-27,Manutenção,YCV-9J71
2918,Caminhão,23.1,2023-05-14,Manutenção,XWG-9G48
2919,Van,15.2,2020-08-25,Usado,EKE-7L33
2920,Carreta,3.81,2014-09-22,Novo,EWO-3S89
2921,Carro,27.2,2015-07-02,Novo,DHF-4R94
2922,Carro,17.06,2024-04-01,Usado,BOG-7B20
2923,Caminhonete,28.8,2022-03-16,Usado,GZX-9V71
2924,Van,6.21,2019-01-01,Usado,JVB-2H43
2925,Carreta,12.05,2016-07-04,Usado,KPX-4N57
2926,Van,29.22,2021-06-28,Novo,CZH-9P42
2927,Van,26.02,2019-03-20,Novo,JCO-7T42
2928,Caminhão,28.42,2016-02-04,Usado,HRE-4H73
2929,Van,4.78,2018-05-12,Novo,NQN-4O55
2930,Carro,8.16,2017-08-08,Novo,QFM-5Z35
2931,Caminhonete,9.7,2016-11-21,Novo,GTI-0L24
2932,Caminhão,23.75,2015-09-07,Novo,LXR-2F23
2933,Caminhonete,12.81,2019-04-04,Manutenção,YHF-8Q93
2934,Caminhão,19.77,2022-06-08,Manutenção,UWC-8B70
2935,Caminhão,13.43,2019-09-26,Usado,PAD-8V99
2936,Carro,25.09,2017-03-26,Manutenção,TSW-2G26
2937,Caminhonete,12.78,2023-05-07,Usado,NFZ-0J64
2938,Carreta,13.03,2021-12-21,Novo,GDE-7X34
2939,Caminhão,10.04,2024-03-12,Usado,HDH-1Y62
2940,Caminhonete,24.99,2015-09-29,Novo,VCC-8J17
2941,Carro,5.65,2020-10-07,Novo,ZUE-8L63
2942,Van,15.27,2014-10-07,Novo,FYA-3J38
2943,Carreta,16.09,2015-05-30,Manutenção,OSH-5E58
2944,Caminhonete,23.36,2023-07-14,Manutenção,ATX-7B59
2945,Van,20.16,2022-07-09,Usado,JWD-1H20
2946,Carreta,27.45,2014-07-10,Novo,RDH-4E80
2947,Carreta,14.48,2019-08-25,Usado,XYW-8B78
2948,Caminhão,15.11,2021-04-10,Usado,RVG-0D65
2949,Carreta,30.0,2015-09-03,Usado,TGQ-7J13
2950,Carro,11.3,2017-11-03,Usado,MRH-3L34
2951,Van,21.94,2022-11-06,Novo,JSZ-7E57
2952,Carro,24.47,2018-03-22,Usado,WGQ-4N12
2953,Carro,5.76,2024-05-24,Novo,PIU-4V21
2954,Caminhão,24.84,2020-02-12,Usado,CSP-9C08
2955,Caminhão,5.27,2016-05-27,Novo,PGC-1T53
2956,Carreta,7.55,2014-11-09,Usado,XAQ-0X15
2957,Carro,4.65,2023-06-17,Manutenção,ENH-8H43
2958,Caminhão,13.16,2022-01-25,Manutenção,QOF-6T90
2959,Carreta,21.44,2016-02-18,Novo,WAS-9Q35
2960,Caminhonete,18.24,2021-01-05,Usado,MFW-2K27
2961,Caminhão,1.77,2015-08-29,Novo,XUW-1B99
2962,Carro,15.26,2020-08-05,Manutenção,VKG-3E14
2963,Carreta,26.8,2024-01-20,Novo,RZC-8M53
2964,Van,12.45,2015-03-25,Usado,EYI-0N01
2965,Carro,2.4,2020-08-31,Usado,JDM-7J37
2966,Caminhão,20.93,2015-09-29,Usado,THA-9Q23
2967,Van,7.19,2021-12-18,Usado,VLA-7R58
2968,Caminhonete,10.87,2019-06-08,Novo,XDZ-8Z36
2969,Carro,28.84,2023-05-19,Usado,OBQ-8P23
2970,Carreta,12.34,2018-01-12,Usado,TRZ-0C73
2971,Carreta,5.15,2024-01-16,Manutenção,HNU-3U62
2972,Carro,27.84,2019-12-03,Manutenção,UBY-5R38
2973,Caminhão,6.26,2024-02-29,Manutenção,OMA-2C52
2974,Carreta,16.64,2019-08-06,Novo,ALY-9O32
2975,Carreta,17.83,2015-10-24,Manutenção,ESV-3K14
2976,Carreta,27.89,2016-04-29,Manutenção,ZBG-1E57
2977,Van,12.46,2018-08-12,Novo,YLH-1Y53
2978,Carreta,7.93,2018-02-27,Manutenção,KES-0D99
2979,Van,17.23,2021-05-16,Novo,RTQ-8A71
2980,Van,15.64,2021-07-24,Novo,YZL-8G60
2981,Van,16.23,2019-12-15,Manutenção,JMT-7W09
2982,Caminhão,23.66,2021-01-20,Novo,EVT-6W12
2983,Caminhonete,3.8,2022-08-16,Usado,RVM-2M78
2984,Carreta,10.83,2017-12-05,Usado,RNS-5C18
2985,Caminhão,2.9,2019-04-26,Manutenção,HHG-3N67
2986,Carreta,16.47,2020-03-11,Usado,EUZ-1M98
2987,Carreta,16.88,2015-02-02,Novo,FHY-7L30
2988,Caminhonete,7.51,2018-11-13,Novo,RGG-1U84
2989,Carro,1.17,2019-06-30,Novo,SEX-8S89
2990,Carreta,29.08,2016-04-28,Usado,YMW-4E22
2991,Caminhão,24.98,2022-05-01,Manutenção,LWB-1H97
2992,Caminhão,15.13,2015-09-16,Novo,GSY-7S44
2993,Carreta,6.67,2018-09-12,Novo,WWI-2I45
2994,Carro,6.21,2019-04-13,Manutenção,FFS-3G55
2995,Caminhonete,3.74,2019-10-25,Novo,MYE-6F33
2996,Caminhonete,28.7,2017-03-16,Manutenção,QAZ-5N99
2997,Carro,22.91,2018-05-19,Usado,NIY-8W26
2998,Van,1.38,2019-08-22,Usado,BTP-3D60
2999,Caminhão,16.54,2015-02-08,Usado,QIU-8D02
3000,Caminhão,4.65,2021-05-06,Usado,UVQ-8Z26
3001,Carreta,15.84,2021-07-03,Novo,YOP-3O94
3002,Caminhonete,2.33,2023-12-03,Usado,FXR-3Z67
3003,Carro,17.21,2023-04-15,Usado,YMK-3T81
3004,Carreta,10.5,2023-10-03,Usado,CLN-8J47
3005,Caminhão,25.44,2015-06-24,Novo,WWX-7K16
3006,Caminhonete,7.91,2016-10-02,Usado,RTM-1T33
3007,Carro,24.64,2016-02-19,Novo,VDG-0Q87
3008,Van,5.94,2016-09-10,Usado,LZE-1Y47
3009,Caminhonete,29.29,2014-07-13,Novo,YNM-0N06
3010,Carreta,19.13,2020-03-09,Novo,UHB-9I85
3011,Van,3.62,2019-12-10,Novo,PFW-2Z10
3012,Caminhonete,19.04,2022-03-10,Manutenção,DHM-8T94
3013,Caminhonete,19.19,2018-08-31,Novo,FTG-3Z48
3014,Carro,19.05,2024-03-22,Usado,FCJ-3R41
3015,Caminhonete,2.46,2016-10-01,Novo,WEW-3M58
3016,Caminhão,26.19,2021-06-20,Manutenção,QQM-8O89
3017,Caminhão,26.23,2023-01-28,Usado,NLG-1D60
3018,Van,29.64,2015-10-09,Usado,IVK-1O78
3019,Caminhão,20.27,2019-03-08,Manutenção,KNR-5H93
3020,Van,25.24,2015-01-28,Manutenção,VCO-6V88
3021,Van,5.74,2016-06-27,Manutenção,ZIO-2J98
3022,Carro,1.06,2023-03-08,Usado,UKT-9M21
3023,Van,24.84,2015-12-25,Novo,PLZ-6L30
3024,Caminhonete,18.8,2017-01-30,Usado,UCP-4Q06
3025,Van,1.31,2020-03-15,Novo,TRL-2N16
3026,Carro,4.91,2014-07-26,Manutenção,PXD-3X07
3027,Carro,17.42,2015-12-20,Manutenção,WWI-7D79
3028,Carreta,3.92,2020-01-17,Manutenção,SIF-4V64
3029,Van,18.56,2014-06-07,Manutenção,PTD-8B23
3030,Carro,17.37,2019-10-30,Usado,EBD-9J24
3031,Caminhonete,27.28,2019-09-28,Manutenção,GOF-7X85
3032,Carro,21.58,2016-02-15,Usado,WPG-2Y72
3033,Caminhonete,7.13,2022-09-18,Novo,PTQ-2H63
3034,Caminhão,25.69,2020-03-22,Manutenção,RHR-5A15
3035,Caminhão,2.16,2020-10-25,Usado,PYC-2F90
3036,Caminhão,7.53,2019-04-07,Novo,WTV-6K34
3037,Caminhão,10.36,2018-09-26,Manutenção,KOQ-6R21
3038,Caminhonete,4.51,2023-01-26,Manutenção,OEW-9U23
3039,Van,21.38,2020-03-18,Manutenção,XLC-5Y73
3040,Carreta,17.05,2017-09-11,Novo,EDZ-7F06
3041,Caminhão,8.6,2016-12-23,Usado,KPG-7U29
3042,Carreta,1.88,2016-06-09,Usado,WQB-3U67
3043,Carro,12.17,2023-07-07,Usado,RBO-0R44
3044,Caminhão,20.49,2023-05-18,Usado,YMV-0A05
3045,Carreta,11.65,2019-02-13,Usado,UOS-6J03
3046,Caminhão,2.64,2020-07-06,Usado,KRI-6S91
3047,Carreta,22.39,2017-07-20,Usado,BWA-5O40
3048,Caminhonete,12.59,2019-01-31,Manutenção,CLY-8V36
3049,Van,2.26,2021-03-03,Novo,SBL-3M17
3050,Van,7.35,2020-03-24,Novo,DOX-0T11
3051,Carreta,11.81,2015-11-05,Novo,XDB-4I14
3052,Caminhão,16.19,2020-10-02,Usado,NNJ-3Q27
3053,Caminhão,13.04,2020-12-10,Manutenção,QBO-9I42
3054,Van,2.43,2017-05-09,Novo,YHL-8Z94
3055,Carro,25.13,2019-12-22,Novo,RYX-3Z06
3056,Carreta,13.83,2016-09-08,Novo,TZE-8U79
3057,Caminhão,1.5,2022-05-11,Manutenção,UFG-4L11
3058,Caminhonete,29.82,2020-06-24,Novo,HKA-8O96
3059,Caminhão,2.91,2020-04-10,Usado,CKG-6V72
3060,Caminhão,17.1,2023-04-24,Usado,MDA-3L23
3061,Caminhonete,29.21,2017-10-14,Manutenção,NBL-8B13
3062,Carro,12.74,2023-07-09,Manutenção,NIE-7J48
3063,Caminhão,20.1,2017-08-08,Usado,QVQ-2I28
3064,Carro,7.76,2018-07-18,Manutenção,SYB-3W95
3065,Van,12.71,2020-07-30,Usado,UIG-9C37
3066,Carro,17.11,2014-10-25,Manutenção,BKI-1W41
3067,Caminhão,22.45,2017-07-19,Usado,RYS-7R00
3068,Caminhão,18.07,2022-02-05,Manutenção,YRT-1W36
3069,Caminhão,18.74,2023-03-24,Manutenção,TKJ-0O35
3070,Van,14.97,2023-06-27,Usado,PCM-6S89
3071,Caminhão,11.92,2022-03-19,Novo,JPM-4C89
3072,Van,8.85,2023-04-28,Novo,YNL-4U69
3073,Carreta,23.08,2020-12-01,Novo,DDD-7H60
3074,Carreta,9.07,2018-01-31,Manutenção,QTQ-7H21
3075,Van,14.73,2019-08-30,Usado,MCD-7S14
3076,Van,15.3,2021-08-10,Usado,LNJ-5N74
3077,Carro,18.39,2023-08-02,Usado,AJT-8K36
3078,Caminhonete,5.72,2016-12-15,Manutenção,NZW-1V42
3079,Caminhão,17.79,2015-07-22,Usado,BKC-3Q60
3080,Carreta,9.12,2022-10-27,Novo,KUX-3X73
3081,Carro,15.71,2015-01-27,Manutenção,SPU-9K20
3082,Caminhão,14.04,2015-10-29,Manutenção,ZPM-8Z18
3083,Caminhonete,3.02,2023-12-13,Manutenção,UHM-6S68
3084,Caminhão,7.62,2020-09-26,Usado,LLX-0N09
3085,Caminhão,6.39,2022-03-18,Usado,TNO-7K02
3086,Caminhão,4.66,2021-04-14,Usado,OND-0D73
3087,Caminhão,10.23,2016-01-07,Novo,QPW-9U10
3088,Caminhão,6.83,2018-08-16,Manutenção,KMV-5K84
3089,Carro,17.22,2020-08-22,Usado,TXP-4I83
3090,Caminhão,3.07,2016-09-21,Manutenção,XMU-9M80
3091,Caminhão,15.92,2021-03-25,Novo,IXV-9C51
3092,Carreta,4.04,2023-09-07,Novo,YVC-3B69
3093,Caminhonete,21.35,2019-07-06,Novo,MDG-4S42
3094,Carreta,20.74,2023-11-01,Novo,TAI-6G42
3095,Van,12.35,2024-01-20,Usado,LRM-4P76
3096,Caminhão,8.08,2015-10-13,Manutenção,HIP-6F32
3097,Carro,13.59,2015-10-10,Novo,WAL-0Z59
3098,Carreta,21.25,2020-07-02,Manutenção,UFS-1K43
3099,Caminhão,4.39,2018-08-04,Usado,KPS-7S00
3100,Van,23.53,2017-05-11,Manutenção,BZF-3G31
3101,Carreta,18.12,2018-11-01,Novo,PMA-9O04
3102,Carreta,14.08,2015-04-01,Usado,KDR-4G67
3103,Caminhonete,27.88,2022-05-14,Novo,GYW-7Y52
3104,Caminhão,17.99,2016-07-22,Manutenção,XDK-5S83
3105,Van,8.1,2017-11-14,Usado,NCH-7A61
3106,Van,12.75,2023-04-27,Novo,IKU-2Q36
3107,Caminhão,19.28,2024-02-09,Novo,QLL-6R01
3108,Caminhão,2.79,2024-02-24,Manutenção,KIW-9A97
3109,Carreta,15.68,2016-12-20,Usado,CLP-2F43
3110,Carreta,16.26,2015-01-15,Novo,HEZ-6I17
3111,Caminhonete,8.38,2022-08-17,Novo,RXK-4U92
3112,Carreta,16.65,2022-12-24,Manutenção,RFA-2E81
3113,Caminhonete,14.0,2017-11-13,Usado,BQG-8E75
3114,Caminhão,22.79,2016-05-14,Manutenção,PKV-8B92
3115,Caminhonete,13.52,2016-02-12,Manutenção,ZVD-8R29
3116,Van,27.06,2019-05-24,Manutenção,VEY-6E21
3117,Caminhão,24.01,2017-07-01,Usado,GGY-7P75
3118,Van,29.37,2019-03-20,Manutenção,HYG-4R13
3119,Caminhonete,28.44,2020-09-14,Usado,KZF-0B78
3120,Van,23.82,2018-01-21,Usado,QQG-1Z55
3121,Caminhonete,13.25,2014-09-17,Novo,QSA-1Q90
3122,Caminhonete,20.98,2021-11-21,Manutenção,JCZ-7F97
3123,Van,3.73,2019-06-03,Usado,AGF-2I07
3124,Carreta,1.26,2015-04-10,Manutenção,TXK-3W91
3125,Caminhonete,22.75,2020-11-16,Novo,WOW-9E81
3126,Carreta,5.61,2022-04-24,Manutenção,VHL-5T40
3127,Van,28.09,2022-11-09,Novo,FYF-2C08
3128,Caminhonete,2.86,2017-09-21,Usado,FVS-7Y22
3129,Carro,18.82,2018-03-15,Manutenção,DWS-9T23
3130,Carreta,10.51,2015-12-29,Manutenção,MLC-8C40
3131,Carro,6.58,2018-02-14,Manutenção,UDD-9L51
3132,Carreta,6.38,2017-01-22,Manutenção,IVR-4G69
3133,Caminhonete,6.14,2020-09-23,Usado,BPM-1O27
3134,Carro,4.22,2021-02-12,Usado,KPD-8J80
3135,Carro,20.24,2016-05-29,Manutenção,KYB-0N48
3136,Carreta,16.01,2022-04-15,Usado,KLM-2O30
3137,Van,20.44,2017-09-01,Usado,WUS-3Y70
3138,Caminhonete,5.07,2018-10-08,Usado,SSZ-3L83
3139,Van,3.79,2014-12-17,Novo,HBK-0G15
3140,Carreta,8.99,2021-11-04,Novo,DZC-1I05
3141,Van,3.33,2017-05-08,Manutenção,EAU-0E32
3142,Caminhonete,5.27,2023-04-25,Manutenção,YRV-3D84
3143,Van,22.18,2022-01-01,Novo,PUS-1C61
3144,Caminhonete,14.25,2024-01-28,Usado,FVU-4Y93
3145,Caminhonete,25.58,2018-11-11,Usado,IES-9G83
3146,Caminhonete,11.87,2016-08-22,Manutenção,JWX-5G98
3147,Van,12.31,2018-12-15,Novo,GYH-5E84
3148,Van,4.72,2017-09-29,Usado,IOB-2A85
3149,Carro,2.08,2016-02-24,Novo,OAP-6F94
3150,Caminhão,20.65,2021-05-29,Manutenção,YCY-6Q34
3151,Caminhão,1.97,2024-05-13,Novo,WSM-0Q73
3152,Caminhonete,9.82,2015-08-13,Novo,DAC-3N90
3153,Carreta,6.35,2021-11-01,Manutenção,LMI-5S48
3154,Caminhonete,20.39,2022-03-25,Novo,OUS-3T18
3155,Carreta,23.62,2024-01-07,Usado,QLM-6Z81
3156,Carro,15.74,2017-08-31,Novo,HPX-3E65
3157,Carreta,14.83,2019-03-09,Novo,SUY-4D76
3158,Caminhonete,24.12,2023-02-05,Novo,RVZ-8E50
3159,Van,10.94,2016-12-07,Novo,QGJ-5X34
3160,Caminhonete,7.28,2020-12-26,Novo,GIL-4G10
3161,Van,10.91,2017-10-27,Manutenção,AVD-9M12
3162,Caminhonete,6.78,2022-06-08,Novo,GIU-7Y00
3163,Caminhonete,29.21,2019-03-09,Novo,QMV-5Y90
3164,Carreta,29.2,2024-04-23,Novo,RAA-5Y88
