AgendamentoID,DataHoraColeta,DataHoraEntrega,MotoristaID,VeiculoID,CargaID
2137,2024-01-17 13:19:45.001353,2024-01-18 00:19:45.001353,4410,5221,6809
2138,2023-06-19 17:37:40.882786,2023-06-22 16:37:40.882786,2273,8194,5977
2139,2023-07-08 10:16:07.163788,2023-07-09 20:16:07.163788,765,1964,3669
2140,2023-08-17 02:52:24.864341,2023-08-17 23:52:24.864341,1676,9871,4582
2141,2023-08-08 04:25:16.306547,2023-08-10 01:25:16.306547,6426,36,8558
2142,2024-02-12 11:24:21.531234,2024-02-14 01:24:21.531234,7183,7860,1024
2143,2024-02-22 23:42:12.515414,2024-02-24 15:42:12.515414,7164,3363,4613
2144,2023-07-26 23:18:53.708195,2023-07-28 08:18:53.708195,1985,4084,8426
2145,2023-06-18 20:23:04.556364,2023-06-21 00:23:04.556364,7959,5176,4704
2146,2023-12-13 01:49:06.814171,2023-12-14 21:49:06.814171,5147,2388,3306
2147,2023-09-25 15:47:49.195976,2023-09-26 17:47:49.195976,6775,7875,8222
2148,2024-03-02 00:54:19.398497,2024-03-03 03:54:19.398497,146,3624,4641
2149,2023-08-21 13:39:27.215226,2023-08-22 01:39:27.215226,2337,5230,3771
2150,2024-02-13 01:04:03.539598,2024-02-13 03:04:03.539598,931,6987,767
2151,2024-03-24 02:28:30.147633,2024-03-24 06:28:30.147633,1507,5437,2314
2152,2024-02-09 18:25:58.337418,2024-02-10 07:25:58.337418,5283,226,9010
2153,2023-11-25 22:50:38.512729,2023-11-26 05:50:38.512729,6869,6369,2574
2154,2023-06-19 17:46:22.213422,2023-06-21 06:46:22.213422,9291,5202,3544
2155,2023-07-29 23:33:56.503620,2023-07-30 21:33:56.503620,7615,8298,9251
2156,2023-09-29 00:43:08.308248,2023-09-29 01:43:08.308248,8396,7316,7580
2157,2023-12-23 09:31:19.797279,2023-12-25 09:31:19.797279,6347,1981,3578
2158,2023-11-10 13:27:40.920583,2023-11-12 02:27:40.920583,8776,2191,7314
2159,2024-03-22 19:31:57.601322,2024-03-23 22:31:57.601322,5925,9155,8521
2160,2024-01-13 03:19:13.462895,2024-01-15 04:19:13.462895,1058,7965,3073
2161,2024-02-20 08:45:24.126557,2024-02-22 16:45:24.126557,1821,2876,7599
2162,2024-03-08 18:54:47.457767,2024-03-09 08:54:47.457767,5908,6668,8377
2163,2024-04-06 07:37:51.549235,2024-04-07 12:37:51.549235,939,7160,2592
2164,2024-06-05 11:21:49.903263,2024-06-07 13:21:49.903263,3536,4855,633
2165,2023-07-16 07:59:57.984388,2023-07-18 04:59:57.984388,8645,7724,6822
2166,2023-09-21 11:31:19.389947,2023-09-22 23:31:19.389947,3560,3287,5283
2167,2023-11-04 12:15:03.896895,2023-11-04 21:15:03.896895,5877,8256,4804
2168,2023-09-24 20:40:16.645334,2023-09-25 01:40:16.645334,1926,8957,2840
2169,2023-08-31 19:52:55.386646,2023-09-03 09:52:55.386646,897,9104,4843
2170,2023-11-16 01:26:51.547431,2023-11-16 21:26:51.547431,2252,1180,4773
2171,2024-04-19 12:32:59.380747,2024-04-21 23:32:59.380747,5738,1625,2179
2172,2023-06-27 12:01:58.366947,2023-06-28 12:01:58.366947,4416,7815,2560
2173,2023-10-02 19:45:32.488307,2023-10-03 07:45:32.488307,4201,6834,8840
2174,2024-01-15 10:34:52.535806,2024-01-16 01:34:52.535806,448,4105,463
2175,2024-05-11 21:53:17.270314,2024-05-13 02:53:17.270314,7252,8276,4550
2176,2024-04-13 00:18:22.810003,2024-04-15 17:18:22.810003,5141,8116,1478
2177,2023-09-22 14:56:46.904820,2023-09-25 08:56:46.904820,8190,3401,6802
2178,2023-09-20 01:11:54.052922,2023-09-22 15:11:54.052922,2329,9512,876
2179,2024-03-09 11:38:37.567652,2024-03-10 09:38:37.567652,1632,9689,2164
2180,2024-05-07 18:03:15.118163,2024-05-08 19:03:15.118163,8191,998,5601
2181,2024-02-19 08:44:33.759775,2024-02-19 23:44:33.759775,8717,4220,8663
2182,2024-01-26 09:29:14.944366,2024-01-28 20:29:14.944366,6388,9641,7937
2183,2023-07-24 16:14:32.866853,2023-07-25 03:14:32.866853,6917,6295,6122
2184,2023-11-06 19:58:36.354153,2023-11-07 13:58:36.354153,3231,8995,2892
2185,2023-07-24 12:23:36.796012,2023-07-25 07:23:36.796012,655,7793,9437
2186,2023-07-21 03:45:35.624281,2023-07-22 10:45:35.624281,1238,1279,1538
2187,2023-09-21 00:32:54.609823,2023-09-21 16:32:54.609823,3387,6574,1156
2188,2023-11-10 18:32:24.581458,2023-11-12 01:32:24.581458,5977,9106,5634
2189,2023-09-17 13:52:27.141287,2023-09-18 18:52:27.141287,2117,5654,8325
2190,2023-10-12 12:03:55.197412,2023-10-14 00:03:55.197412,7719,5796,5855
2191,2023-06-25 16:38:11.193570,2023-06-28 15:38:11.193570,1646,1127,7778
2192,2023-09-07 08:40:38.464450,2023-09-09 00:40:38.464450,7766,3570,6124
2193,2023-07-04 16:37:05.759520,2023-07-07 13:37:05.759520,7144,8864,8590
2194,2024-01-07 21:48:20.202046,2024-01-08 13:48:20.202046,8984,4169,4276
2195,2024-04-06 05:33:01.086028,2024-04-06 18:33:01.086028,714,6753,7297
2196,2023-10-07 16:12:10.141618,2023-10-08 08:12:10.141618,8138,6453,188
2197,2023-11-10 11:06:45.542946,2023-11-11 08:06:45.542946,8108,6416,3580
2198,2023-09-09 20:32:54.356065,2023-09-10 17:32:54.356065,8586,7857,8832
2199,2023-11-27 11:53:17.194869,2023-11-29 13:53:17.194869,35,2933,1236
2200,2023-11-25 21:48:19.036676,2023-11-27 02:48:19.036676,6152,3152,5468
2201,2023-09-26 16:44:34.086756,2023-09-29 07:44:34.086756,4519,7621,5819
2202,2024-03-21 14:49:06.028185,2024-03-21 20:49:06.028185,7970,4328,8952
2203,2024-05-26 14:40:03.391160,2024-05-28 22:40:03.391160,2644,4803,7556
2204,2023-10-14 10:57:48.330125,2023-10-16 19:57:48.330125,1709,6841,6773
2205,2024-03-13 01:24:03.233438,2024-03-15 18:24:03.233438,539,6943,8279
2206,2024-01-11 00:57:39.624169,2024-01-11 01:57:39.624169,2828,275,8312
2207,2023-08-07 05:52:17.889358,2023-08-07 09:52:17.889358,617,131,2830
2208,2024-04-02 11:09:51.007549,2024-04-02 20:09:51.007549,7547,6615,2228
2209,2023-11-20 15:58:04.785314,2023-11-23 12:58:04.785314,2752,1859,8797
2210,2024-01-23 04:10:14.156571,2024-01-24 17:10:14.156571,6934,4763,3162
2211,2023-11-05 21:51:46.185549,2023-11-06 21:51:46.185549,6429,8512,5667
2212,2023-09-25 00:18:35.563800,2023-09-26 23:18:35.563800,3894,9560,4046
2213,2023-11-22 02:01:42.726357,2023-11-25 00:01:42.726357,5446,1449,8598
2214,2024-05-18 02:07:37.746937,2024-05-19 12:07:37.746937,493,2415,7532
2215,2023-08-25 14:13:30.923943,2023-08-27 17:13:30.923943,692,8906,1693
2216,2023-11-18 11:37:14.176908,2023-11-19 20:37:14.176908,8981,6541,6941
2217,2023-08-27 00:08:42.340359,2023-08-28 07:08:42.340359,2464,7381,5762
2218,2023-06-29 03:25:35.064762,2023-06-29 20:25:35.064762,4904,5451,9822
2219,2023-09-01 18:01:42.389961,2023-09-02 22:01:42.389961,8385,445,2696
2220,2023-11-26 16:37:42.827266,2023-11-26 19:37:42.827266,3209,6769,3516
2221,2024-03-29 21:38:05.232137,2024-04-01 14:38:05.232137,5042,7193,4008
2222,2024-03-24 13:22:45.155685,2024-03-27 10:22:45.155685,6560,8013,8881
2223,2023-08-28 20:43:44.854687,2023-08-29 17:43:44.854687,7858,9822,8055
2224,2023-10-26 06:35:15.379242,2023-10-26 20:35:15.379242,2349,2737,1161
2225,2023-07-24 10:47:19.822707,2023-07-27 01:47:19.822707,2266,8080,8929
2226,2023-08-30 17:19:05.275404,2023-08-31 18:19:05.275404,557,6788,9567
2227,2024-04-08 05:09:56.176554,2024-04-09 13:09:56.176554,4009,4271,6950
2228,2024-01-07 12:05:24.317208,2024-01-09 20:05:24.317208,471,9192,7545
2229,2024-05-06 17:10:05.210324,2024-05-07 14:10:05.210324,6888,8159,4756
2230,2023-07-27 05:26:27.459401,2023-07-28 10:26:27.459401,9842,194,3242
2231,2023-07-06 00:27:07.572098,2023-07-06 17:27:07.572098,1061,4179,5019
2232,2023-06-28 03:44:39.941143,2023-06-28 14:44:39.941143,5037,3616,7991
2233,2024-03-19 13:17:33.391087,2024-03-22 10:17:33.391087,3503,327,3896
2234,2024-02-23 04:07:13.197518,2024-02-24 01:07:13.197518,4534,1350,685
2235,2024-01-07 18:05:11.612942,2024-01-10 18:05:11.612942,5556,8592,2885
2236,2023-07-27 02:31:46.574878,2023-07-29 01:31:46.574878,6153,4101,4942
2237,2023-09-13 17:07:49.379604,2023-09-16 05:07:49.379604,3005,9821,6273
2238,2023-08-01 12:06:21.347425,2023-08-02 02:06:21.347425,5853,7182,5073
2239,2024-02-12 11:12:04.227401,2024-02-15 02:12:04.227401,8532,2048,1521
2240,2023-12-22 11:02:29.139294,2023-12-25 03:02:29.139294,3289,4547,8007
2241,2024-02-01 10:22:32.013652,2024-02-04 04:22:32.013652,8770,4995,5059
2242,2023-07-16 06:13:50.022881,2023-07-18 11:13:50.022881,2808,3872,6919
2243,2024-04-27 03:49:44.859759,2024-04-28 20:49:44.859759,823,21,3416
2244,2024-01-16 06:02:59.115688,2024-01-17 18:02:59.115688,4498,7885,4796
2245,2023-08-30 08:33:51.180696,2023-09-01 11:33:51.180696,5311,2075,2523
2246,2023-11-28 02:27:05.789155,2023-11-28 08:27:05.789155,1249,6216,2142
2247,2023-12-31 18:35:40.229582,2024-01-03 03:35:40.229582,3159,7275,3848
2248,2024-05-19 00:48:10.430096,2024-05-19 23:48:10.430096,8383,4496,880
2249,2024-03-21 23:56:23.007517,2024-03-23 23:56:23.007517,7307,1355,6774
2250,2023-06-09 21:04:18.953905,2023-06-11 08:04:18.953905,749,5345,5280
2251,2023-08-30 17:03:06.086511,2023-08-31 00:03:06.086511,4581,7390,9289
2252,2023-10-13 01:54:58.285906,2023-10-15 21:54:58.285906,1732,8816,5614
2253,2024-02-12 17:12:40.035977,2024-02-14 20:12:40.035977,9868,1616,2896
2254,2023-06-19 19:15:24.426265,2023-06-21 20:15:24.426265,5926,6622,762
2255,2024-02-22 02:41:27.378009,2024-02-22 15:41:27.378009,9301,5101,8390
2256,2023-11-12 19:10:37.874479,2023-11-15 00:10:37.874479,5478,9860,5697
2257,2024-03-01 11:56:22.260489,2024-03-04 06:56:22.260489,7019,8193,3833
2258,2023-08-13 23:09:41.109037,2023-08-14 18:09:41.109037,1535,440,2473
2259,2023-07-08 19:39:15.572223,2023-07-10 13:39:15.572223,5477,8493,2411
2260,2024-01-05 07:57:36.432189,2024-01-08 00:57:36.432189,3686,885,9603
2261,2024-01-25 22:35:29.969407,2024-01-26 12:35:29.969407,7100,2285,5807
2262,2024-01-23 15:11:27.495512,2024-01-24 13:11:27.495512,2459,1020,1457
2263,2024-04-14 06:38:02.163899,2024-04-17 02:38:02.163899,1895,1776,655
2264,2023-08-22 08:52:42.071281,2023-08-22 19:52:42.071281,2170,9322,5575
2265,2023-10-17 03:00:05.079829,2023-10-18 22:00:05.079829,1292,1068,333
2266,2024-04-27 11:21:48.275502,2024-04-29 03:21:48.275502,5796,8659,8387
2267,2023-12-28 13:26:40.100494,2023-12-29 05:26:40.100494,5607,6844,4549
2268,2024-05-23 20:12:39.997324,2024-05-26 11:12:39.997324,7266,324,5686
2269,2023-10-06 00:16:26.478845,2023-10-07 20:16:26.478845,2997,4962,7241
2270,2023-08-12 00:21:36.725135,2023-08-12 21:21:36.725135,7234,785,9074
2271,2024-04-29 06:58:31.618148,2024-04-30 22:58:31.618148,6604,9335,2489
2272,2024-04-03 20:21:28.140712,2024-04-05 12:21:28.140712,26,715,7190
2273,2024-04-01 08:04:43.817469,2024-04-02 06:04:43.817469,1749,3773,383
2274,2023-12-14 23:41:48.987678,2023-12-17 23:41:48.987678,2206,8154,6364
2275,2023-07-29 11:04:13.731840,2023-07-30 18:04:13.731840,4699,18,7066
2276,2023-06-27 12:23:14.171545,2023-06-29 08:23:14.171545,8414,6003,8108
2277,2024-05-01 19:54:14.173004,2024-05-03 04:54:14.173004,317,1236,3683
2278,2024-01-27 12:54:27.586308,2024-01-28 10:54:27.586308,4974,4619,5222
2279,2024-05-10 19:55:33.043443,2024-05-12 23:55:33.043443,7288,3643,7769
2280,2023-09-29 02:02:29.547649,2023-10-01 21:02:29.547649,1280,1219,1360
2281,2023-07-13 03:29:35.182437,2023-07-14 14:29:35.182437,4901,6411,1272
2282,2024-05-12 02:45:19.221883,2024-05-14 02:45:19.221883,2822,3997,5020
2283,2023-09-07 10:38:35.959116,2023-09-09 19:38:35.959116,7080,44,6127
2284,2024-05-19 03:52:58.520480,2024-05-21 20:52:58.520480,6262,9013,3612
2285,2023-09-21 10:37:44.623686,2023-09-22 20:37:44.623686,4001,8547,3825
2286,2024-01-28 02:48:55.016703,2024-01-29 21:48:55.016703,2583,3712,9446
2287,2023-06-13 14:21:09.479079,2023-06-16 01:21:09.479079,276,722,8436
2288,2023-10-27 21:03:35.484457,2023-10-30 12:03:35.484457,1544,5028,5607
2289,2023-10-30 01:32:43.849552,2023-10-31 03:32:43.849552,9238,2776,1308
2290,2023-12-12 13:11:15.874504,2023-12-14 04:11:15.874504,8599,5581,6910
2291,2024-01-30 09:12:51.124820,2024-02-01 10:12:51.124820,8896,8334,4426
2292,2023-07-10 03:52:27.738978,2023-07-11 09:52:27.738978,1800,2622,7778
2293,2024-03-12 06:32:37.642470,2024-03-13 18:32:37.642470,9017,2197,5818
2294,2023-09-13 17:14:47.002729,2023-09-15 16:14:47.002729,7571,7947,5309
2295,2024-02-25 14:13:45.143549,2024-02-26 21:13:45.143549,9674,9881,8241
2296,2023-12-09 19:48:25.811402,2023-12-11 12:48:25.811402,2292,5565,1629
2297,2023-08-11 22:32:19.998566,2023-08-12 23:32:19.998566,5292,100,9178
2298,2023-12-14 10:36:46.142588,2023-12-16 03:36:46.142588,5620,9630,3614
2299,2024-05-25 23:21:59.210488,2024-05-27 04:21:59.210488,2043,383,2083
2300,2024-01-28 07:27:55.404894,2024-01-29 01:27:55.404894,608,4834,801
2301,2023-06-16 02:05:13.386131,2023-06-17 08:05:13.386131,3134,7601,9512
2302,2023-11-15 04:44:04.218541,2023-11-15 21:44:04.218541,1134,4032,7642
2303,2024-03-19 02:41:30.329848,2024-03-19 06:41:30.329848,6391,4105,4638
2304,2023-08-03 06:11:29.830022,2023-08-04 14:11:29.830022,7064,9930,612
2305,2023-09-10 22:33:25.538852,2023-09-12 06:33:25.538852,4045,5796,5155
2306,2023-10-24 19:09:02.335562,2023-10-25 20:09:02.335562,8697,7625,8539
2307,2024-05-31 20:43:40.212017,2024-06-03 08:43:40.212017,1856,7962,9409
2308,2023-08-03 16:08:09.068998,2023-08-05 03:08:09.068998,1390,7975,8289
2309,2023-12-01 08:32:06.362379,2023-12-03 12:32:06.362379,3446,5359,6845
2310,2023-06-28 19:14:48.653135,2023-07-01 07:14:48.653135,7939,8100,5388
2311,2024-02-02 01:13:11.497786,2024-02-04 17:13:11.497786,1719,7142,3577
2312,2023-07-28 15:50:25.263185,2023-07-31 12:50:25.263185,1367,7270,6874
2313,2023-09-11 05:22:38.347328,2023-09-11 09:22:38.347328,3270,6714,8820
2314,2023-10-19 01:38:05.608634,2023-10-20 11:38:05.608634,2362,382,8268
2315,2024-03-20 14:57:16.472939,2024-03-22 22:57:16.472939,1870,4223,7038
2316,2024-03-28 18:04:12.790056,2024-03-29 17:04:12.790056,7488,1498,9503
2317,2023-12-11 07:59:29.888175,2023-12-11 15:59:29.888175,8046,1938,1002
2318,2023-08-31 07:48:23.083366,2023-08-31 11:48:23.083366,5152,1307,2990
2319,2024-05-26 18:23:34.721707,2024-05-29 13:23:34.721707,9201,6384,9471
2320,2023-06-21 16:14:09.316553,2023-06-22 11:14:09.316553,1881,1309,9783
2321,2024-03-14 12:25:44.578792,2024-03-15 18:25:44.578792,29,4863,953
2322,2023-06-14 11:08:32.851171,2023-06-14 23:08:32.851171,7523,9770,1028
2323,2023-10-16 06:48:09.593877,2023-10-16 11:48:09.593877,1596,2340,8111
2324,2023-06-25 08:42:28.823098,2023-06-26 19:42:28.823098,1611,3193,1348
2325,2023-12-06 04:44:37.443572,2023-12-07 00:44:37.443572,8265,191,5928
2326,2023-10-16 15:11:31.779998,2023-10-18 02:11:31.779998,3500,8434,3381
2327,2024-04-21 07:02:38.158556,2024-04-22 09:02:38.158556,8601,3249,6651
2328,2023-06-21 10:26:06.843256,2023-06-23 06:26:06.843256,3072,5783,4320
2329,2023-06-08 23:59:08.895337,2023-06-11 09:59:08.895337,2470,5196,3414
2330,2023-12-22 15:34:07.726568,2023-12-23 01:34:07.726568,1313,2927,6750
2331,2024-05-09 23:37:40.284166,2024-05-10 02:37:40.284166,4856,688,4046
2332,2023-09-20 18:29:59.129019,2023-09-21 00:29:59.129019,1744,7095,5011
2333,2024-04-12 06:17:19.648509,2024-04-13 23:17:19.648509,6892,6408,957
2334,2024-03-11 07:17:48.755569,2024-03-13 14:17:48.755569,9231,874,1907
2335,2023-07-20 18:41:38.202592,2023-07-22 20:41:38.202592,5578,6650,4859
2336,2023-12-06 13:05:12.665330,2023-12-09 08:05:12.665330,3512,669,2447
2337,2023-08-18 00:12:05.283326,2023-08-19 18:12:05.283326,5836,2566,6861
2338,2023-10-15 07:08:14.654666,2023-10-17 21:08:14.654666,2705,1983,717
2339,2024-01-08 20:04:07.179606,2024-01-11 18:04:07.179606,4936,8887,9490
2340,2023-07-11 07:06:33.113783,2023-07-14 04:06:33.113783,8147,3007,5520
2341,2024-04-19 06:32:14.493295,2024-04-20 20:32:14.493295,7338,3529,4551
2342,2023-08-03 06:24:10.115735,2023-08-05 09:24:10.115735,5239,5290,8452
2343,2023-11-09 16:00:03.236377,2023-11-11 17:00:03.236377,4696,3805,8505
2344,2023-12-17 08:08:30.758074,2023-12-17 09:08:30.758074,4730,3773,8396
2345,2024-01-15 12:48:26.864660,2024-01-17 07:48:26.864660,390,9589,8039
2346,2023-11-05 17:41:26.443335,2023-11-07 08:41:26.443335,7513,7533,1418
2347,2024-01-16 23:28:23.031580,2024-01-17 05:28:23.031580,932,7943,6613
2348,2024-03-10 16:51:49.805125,2024-03-11 17:51:49.805125,7729,8428,9916
2349,2023-09-25 11:15:27.659239,2023-09-25 23:15:27.659239,9046,3451,2716
2350,2023-08-10 00:47:43.032301,2023-08-10 02:47:43.032301,3081,155,6137
2351,2023-12-04 04:14:09.576117,2023-12-04 10:14:09.576117,5098,4948,460
2352,2023-12-24 05:24:43.948544,2023-12-25 08:24:43.948544,8437,6276,6779
2353,2024-03-07 04:08:21.944352,2024-03-08 10:08:21.944352,30,8587,9311
2354,2023-12-15 07:44:28.997445,2023-12-16 13:44:28.997445,3020,2664,2853
2355,2023-12-31 16:53:26.532565,2024-01-03 00:53:26.532565,5002,7154,5240
2356,2023-08-20 17:24:11.621872,2023-08-22 14:24:11.621872,3046,6192,7543
2357,2023-07-23 08:01:41.210450,2023-07-26 05:01:41.210450,8977,4585,6402
2358,2024-04-28 03:05:24.794720,2024-04-30 19:05:24.794720,8478,7553,8105
2359,2024-02-04 01:18:34.664453,2024-02-04 19:18:34.664453,2032,4813,5572
2360,2023-07-31 07:47:09.984994,2023-07-31 22:47:09.984994,6615,4821,4299
2361,2024-06-06 00:08:10.988695,2024-06-07 00:08:10.988695,4371,2348,1722
2362,2024-03-08 18:21:29.943340,2024-03-09 01:21:29.943340,6338,7472,6149
2363,2023-10-16 08:02:12.262009,2023-10-18 08:02:12.262009,1524,5947,3266
2364,2024-05-18 09:46:40.421512,2024-05-18 21:46:40.421512,9253,1761,5646
2365,2024-05-03 22:37:37.318418,2024-05-06 07:37:37.318418,3222,8790,9065
2366,2023-08-28 09:23:59.870035,2023-08-30 07:23:59.870035,354,4584,1398
2367,2024-03-16 09:09:51.767066,2024-03-18 18:09:51.767066,7833,1671,1562
2368,2023-10-29 11:15:54.787494,2023-10-30 13:15:54.787494,7244,8046,5389
2369,2023-06-29 23:40:06.532636,2023-06-30 21:40:06.532636,8892,2643,2650
2370,2023-10-17 08:57:49.889999,2023-10-17 19:57:49.889999,6974,8523,3324
2371,2023-07-10 02:08:27.890084,2023-07-10 14:08:27.890084,8362,9347,2688
2372,2024-03-22 20:13:08.641597,2024-03-25 11:13:08.641597,745,6424,2518
2373,2023-09-08 03:51:19.087761,2023-09-08 12:51:19.087761,5448,2162,7300
2374,2023-08-16 13:29:50.219032,2023-08-17 00:29:50.219032,3783,3717,9509
2375,2023-09-24 17:05:47.518561,2023-09-26 23:05:47.518561,5434,2813,2989
2376,2023-08-26 20:29:51.927077,2023-08-29 12:29:51.927077,5117,3640,1117
2377,2024-01-01 14:37:45.873808,2024-01-02 02:37:45.873808,7817,5540,4609
2378,2023-09-06 09:59:50.816277,2023-09-09 08:59:50.816277,730,5204,8444
2379,2024-01-03 06:47:18.066023,2024-01-06 06:47:18.066023,9200,8241,9337
2380,2024-01-23 23:07:46.469454,2024-01-24 23:07:46.469454,4023,1046,4452
2381,2023-11-01 14:59:32.439123,2023-11-03 10:59:32.439123,4915,6899,7041
2382,2023-08-29 05:14:24.345227,2023-08-30 22:14:24.345227,2266,7301,1452
2383,2023-06-11 11:03:30.695623,2023-06-13 03:03:30.695623,8141,6534,2859
2384,2023-12-23 23:28:41.752948,2023-12-25 01:28:41.752948,4079,7010,6827
2385,2023-06-18 17:19:25.882906,2023-06-21 03:19:25.882906,6211,7504,7340
2386,2023-09-06 03:32:10.914597,2023-09-07 20:32:10.914597,2643,9669,387
2387,2024-03-04 02:16:06.498290,2024-03-05 23:16:06.498290,4981,4358,3782
2388,2023-07-04 21:04:45.971545,2023-07-06 00:04:45.971545,9755,1633,2569
2389,2023-11-27 15:06:00.487224,2023-11-28 18:06:00.487224,8258,9808,7774
2390,2024-01-30 23:08:31.004380,2024-01-31 00:08:31.004380,1047,3289,6910
2391,2023-10-29 05:37:40.542627,2023-10-30 07:37:40.542627,6336,9304,5315
2392,2023-07-16 11:42:34.500869,2023-07-19 08:42:34.500869,128,2833,5049
2393,2024-01-03 22:58:29.821747,2024-01-06 05:58:29.821747,9307,7784,8226
2394,2024-02-11 22:22:20.079704,2024-02-14 05:22:20.079704,2176,9931,9893
2395,2023-12-05 03:16:35.340559,2023-12-07 03:16:35.340559,7744,7416,4614
2396,2023-12-13 15:48:00.695610,2023-12-14 20:48:00.695610,3778,2466,7778
2397,2024-06-06 14:55:28.355841,2024-06-08 11:55:28.355841,5218,448,4515
2398,2023-06-13 21:22:07.156780,2023-06-15 13:22:07.156780,8556,8790,7431
2399,2024-05-17 10:45:30.633027,2024-05-18 07:45:30.633027,9583,4928,4945
2400,2024-04-28 21:30:57.731256,2024-05-01 19:30:57.731256,639,8800,4712
2401,2023-08-03 12:32:36.184725,2023-08-05 07:32:36.184725,3704,6346,3111
2402,2023-06-18 01:14:23.945297,2023-06-20 16:14:23.945297,4245,6709,5080
2403,2023-06-14 06:06:21.280890,2023-06-14 19:06:21.280890,8073,6325,6341
2404,2023-09-03 06:11:13.554334,2023-09-05 11:11:13.554334,8879,4998,8480
2405,2024-03-23 21:41:10.843418,2024-03-24 08:41:10.843418,2747,6486,6775
2406,2023-11-18 16:08:22.432701,2023-11-21 03:08:22.432701,1439,5585,7687
2407,2023-12-03 07:28:28.292736,2023-12-03 14:28:28.292736,4318,6039,153
2408,2023-11-14 04:30:33.945195,2023-11-16 00:30:33.945195,9447,7811,8274
2409,2024-03-27 22:31:24.583361,2024-03-30 17:31:24.583361,4002,1616,874
2410,2024-01-28 21:50:51.835736,2024-01-30 19:50:51.835736,5697,7470,4655
2411,2023-09-29 12:36:30.703193,2023-10-01 14:36:30.703193,10,9554,1387
2412,2024-05-16 11:04:24.900746,2024-05-16 13:04:24.900746,9637,4324,7796
2413,2023-11-21 13:00:26.264591,2023-11-23 22:00:26.264591,629,4360,6460
2414,2023-08-11 11:24:33.328068,2023-08-12 17:24:33.328068,7043,1793,204
2415,2024-03-17 09:13:04.042306,2024-03-17 13:13:04.042306,4917,7599,6482
2416,2023-07-07 19:07:27.747087,2023-07-08 00:07:27.747087,4073,930,4191
2417,2023-10-30 17:30:29.332531,2023-11-01 08:30:29.332531,6361,1151,7281
2418,2023-09-22 13:06:18.718356,2023-09-24 10:06:18.718356,9143,2901,9717
2419,2023-07-22 23:12:36.273992,2023-07-24 07:12:36.273992,3086,6445,5025
2420,2024-05-06 16:41:12.640146,2024-05-08 17:41:12.640146,8163,8526,871
2421,2024-04-26 15:05:01.799226,2024-04-26 21:05:01.799226,3975,9286,4042
2422,2024-04-05 14:01:33.850618,2024-04-07 02:01:33.850618,4030,4472,564
2423,2023-07-10 02:55:30.272648,2023-07-12 23:55:30.272648,3222,1758,1386
2424,2024-02-16 03:20:20.626167,2024-02-18 12:20:20.626167,5938,1371,1404
2425,2024-04-22 18:40:45.324468,2024-04-25 00:40:45.324468,6924,9267,5823
2426,2024-05-04 19:23:17.396172,2024-05-07 10:23:17.396172,2298,8032,927
2427,2023-10-09 12:42:03.050230,2023-10-11 08:42:03.050230,4633,6312,9974
2428,2024-01-17 08:44:17.302820,2024-01-18 12:44:17.302820,7380,4716,2196
2429,2023-07-19 05:51:23.211554,2023-07-20 18:51:23.211554,4935,7724,7333
